,year,product,source,target,value
7417,2022,Titanium,China,Malta,6148.0
7418,2022,Titanium,China,Mauritius,4824.0
7419,2022,Titanium,China,Mexico,3608158.0
7420,2022,Titanium,China,Mongolia,32724.0
7421,2022,Titanium,China,Rep. of Moldova,6517.0
7422,2022,Titanium,China,Morocco,465363.0
7423,2022,Titanium,China,Mozambique,29716.0
7424,2022,Titanium,China,Oman,37356.0
7425,2022,Titanium,China,Netherlands,29456562.0
7426,2022,Titanium,China,Aruba,3135.0
7427,2022,Titanium,China,New Caledonia,13082.0
7428,2022,Titanium,China,New Zealand,1683554.0
7429,2022,Titanium,China,Nicaragua,59830.0
7430,2022,Titanium,China,Niger,2071.0
7431,2022,Titanium,China,Nigeria,511862.0
7432,2022,Titanium,China,Norway,3333704.0
7433,2022,Titanium,China,Marshall Isds,24418.0
7434,2022,Titanium,China,Pakistan,455203.0
7435,2022,Titanium,China,Panama,31957.0
7436,2022,Titanium,China,Papua New Guinea,789394.0
7437,2022,Titanium,China,Paraguay,2516.0
7438,2022,Titanium,China,Peru,272786.0
7439,2022,Titanium,China,Philippines,1042642.0
7440,2022,Titanium,China,Poland,7739654.0
7441,2022,Titanium,China,Portugal,852001.0
7442,2022,Titanium,China,Timor-Leste,1228.0
7443,2022,Titanium,China,Qatar,1312220.0
7444,2022,Titanium,China,Romania,272880.0
7445,2022,Titanium,China,Russian Federation,18656254.0
7446,2022,Titanium,China,San Marino,2496.0
7447,2022,Titanium,China,Saudi Arabia,353340.0
7448,2022,Titanium,China,Senegal,1984.0
7449,2022,Titanium,China,Serbia,60057.0
7450,2022,Titanium,China,India,43460624.0
7451,2022,Titanium,China,Singapore,5718333.0
7452,2022,Titanium,China,Slovakia,63013.0
7453,2022,Titanium,China,Viet Nam,5824417.0
7454,2022,Titanium,China,Slovenia,1068504.0
7455,2022,Titanium,China,South Africa,2815529.0
7456,2022,Titanium,China,Zimbabwe,119.0
7457,2022,Titanium,China,Spain,9957651.0
7458,2022,Titanium,China,Sudan,36568.0
7459,2022,Titanium,China,Sweden,15494009.0
7460,2022,Titanium,China,Switzerland,9791468.0
7461,2022,Titanium,China,Tajikistan,35614.0
7462,2022,Titanium,China,Thailand,28498451.0
7463,2022,Titanium,China,Trinidad and Tobago,19518.0
7464,2022,Titanium,China,United Arab Emirates,3087789.0
7465,2022,Titanium,China,Tunisia,122823.0
7466,2022,Titanium,China,Türkiye,20355183.0
7467,2022,Titanium,China,Turkmenistan,5670.0
7468,2022,Titanium,China,Ukraine,6274216.0
7469,2022,Titanium,China,North Macedonia,84010.0
7470,2022,Titanium,China,Egypt,506072.0
7471,2022,Titanium,China,United Kingdom,39137460.0
7472,2022,Titanium,China,United Rep. of Tanzania,1701.0
7473,2022,Titanium,China,USA,95353972.0
7474,2022,Titanium,China,Burkina Faso,630.0
7475,2022,Titanium,China,Uruguay,40392.0
7476,2022,Titanium,China,Uzbekistan,1512854.0
7477,2022,Titanium,China,Venezuela,6633.0
7478,2022,Titanium,China,Yemen,120365.0
7479,2022,Titanium,China,Zambia,27392.0
7480,2022,Titanium,Colombia,El Salvador,18.32
7481,2022,Titanium,Colombia,United Kingdom,29120.0
7482,2022,Titanium,Congo,Angola,106.081
7483,2022,Titanium,Costa Rica,Canada,67934.3
7484,2022,Titanium,Costa Rica,USA,252595.05
7485,2022,Titanium,Croatia,Bosnia Herzegovina,39.0
7486,2022,Titanium,Croatia,Bulgaria,52.0
7487,2022,Titanium,Croatia,Germany,7186.0
7488,2022,Titanium,Croatia,Italy,239.0
7489,2022,Titanium,Croatia,Montenegro,99.0
7490,2022,Titanium,Croatia,Netherlands,2591.0
7491,2022,Titanium,Croatia,Slovenia,59232.0
7492,2022,Titanium,Croatia,Switzerland,1.0
7493,2022,Titanium,Czechia,Australia,84.0
7494,2022,Titanium,Czechia,Austria,21966.0
7495,2022,Titanium,Czechia,Belgium,32179.0
7496,2022,Titanium,Czechia,Bolivia (Plurinational State of),2521.0
7497,2022,Titanium,Czechia,Bosnia Herzegovina,441.0
7498,2022,Titanium,Czechia,Brazil,33079.0
7499,2022,Titanium,Czechia,Bulgaria,1917.0
7500,2022,Titanium,Czechia,Belarus,19542.0
7501,2022,Titanium,Czechia,Canada,360.0
7502,2022,Titanium,Czechia,China,22605.0
7503,2022,Titanium,Czechia,Costa Rica,989.0
7504,2022,Titanium,Czechia,Croatia,1246.0
7505,2022,Titanium,Czechia,Denmark,895.0
7506,2022,Titanium,Czechia,Estonia,187159.0
7507,2022,Titanium,Czechia,Finland,2534.0
7508,2022,Titanium,Czechia,France,2423985.0
7509,2022,Titanium,Czechia,Georgia,65.0
7510,2022,Titanium,Czechia,Germany,3260933.0
7511,2022,Titanium,Czechia,Greece,703.0
7512,2022,Titanium,Czechia,"China, Hong Kong SAR",7531.0
7513,2022,Titanium,Czechia,Hungary,645.0
7514,2022,Titanium,Czechia,Indonesia,11.0
7515,2022,Titanium,Czechia,Israel,505.0
7516,2022,Titanium,Czechia,Italy,21999533.0
7517,2022,Titanium,Czechia,Japan,29791.0
7518,2022,Titanium,Czechia,Jordan,3661.0
7519,2022,Titanium,Czechia,Rep. of Korea,168724.0
7520,2022,Titanium,Czechia,Kuwait,921.0
7521,2022,Titanium,Czechia,Latvia,28047.0
7522,2022,Titanium,Czechia,Lithuania,5998.0
7523,2022,Titanium,Czechia,Luxembourg,265819.0
7524,2022,Titanium,Czechia,Malta,157.0
7525,2022,Titanium,Czechia,Rep. of Moldova,222.0
7526,2022,Titanium,Czechia,Morocco,21.0
7527,2022,Titanium,Czechia,Netherlands,248531.0
7528,2022,Titanium,Czechia,Norway,63.0
7529,2022,Titanium,Czechia,Poland,185940.0
7530,2022,Titanium,Czechia,Romania,14012.0
7531,2022,Titanium,Czechia,Russian Federation,84388.0
7532,2022,Titanium,Czechia,Serbia,1632.0
7533,2022,Titanium,Czechia,India,2204.0
7534,2022,Titanium,Czechia,Singapore,987.0
7535,2022,Titanium,Czechia,Slovakia,545010.0
7536,2022,Titanium,Czechia,Viet Nam,23.0
7537,2022,Titanium,Czechia,Slovenia,1693.0
7538,2022,Titanium,Czechia,Spain,820.0
7539,2022,Titanium,Czechia,Sweden,246250.0
7540,2022,Titanium,Czechia,Switzerland,92752.0
7541,2022,Titanium,Czechia,Thailand,1383.0
7542,2022,Titanium,Czechia,United Arab Emirates,1575.0
7543,2022,Titanium,Czechia,Tunisia,590.0
7544,2022,Titanium,Czechia,Türkiye,142687.0
7545,2022,Titanium,Czechia,Ukraine,3307.0
7546,2022,Titanium,Czechia,Egypt,31.0
7547,2022,Titanium,Czechia,United Kingdom,135837.0
7548,2022,Titanium,Czechia,USA,2093432.0
7549,2022,Titanium,Denmark,Albania,4.887
7550,2022,Titanium,Denmark,Australia,5870.435
7551,2022,Titanium,Denmark,Austria,2877.04
7552,2022,Titanium,Denmark,Belgium,1622.627
7553,2022,Titanium,Denmark,Brazil,4730.924
7554,2022,Titanium,Denmark,Bulgaria,965.177
7555,2022,Titanium,Denmark,Canada,5412.94
7556,2022,Titanium,Denmark,Chile,197.05
7557,2022,Titanium,Denmark,China,241995.058
7558,2022,Titanium,Denmark,Cyprus,1239.092
7559,2022,Titanium,Denmark,Czechia,6537.262
7560,2022,Titanium,Denmark,El Salvador,881.576
7561,2022,Titanium,Denmark,Estonia,1632.797
7562,2022,Titanium,Denmark,Faroe Isds,32226.175
7563,2022,Titanium,Denmark,Finland,19323.607
7564,2022,Titanium,Denmark,France,127904.657
7565,2022,Titanium,Denmark,Germany,1650711.94
7566,2022,Titanium,Denmark,Greece,5397.091
7567,2022,Titanium,Denmark,Greenland,36165.464
7568,2022,Titanium,Denmark,Hungary,1522.121
7569,2022,Titanium,Denmark,Iceland,13403.646
7570,2022,Titanium,Denmark,Ireland,8580.008
7571,2022,Titanium,Denmark,Israel,55.866
7572,2022,Titanium,Denmark,Italy,1527.932
7573,2022,Titanium,Denmark,Japan,115075.785
7574,2022,Titanium,Denmark,Kazakhstan,40.942
7575,2022,Titanium,Denmark,Rep. of Korea,6624.033
7576,2022,Titanium,Denmark,Kuwait,436.495
7577,2022,Titanium,Denmark,Lebanon,9.773
7578,2022,Titanium,Denmark,Latvia,14773.357
7579,2022,Titanium,Denmark,Lithuania,1488.971
7580,2022,Titanium,Denmark,Luxembourg,1228.791
7581,2022,Titanium,Denmark,Malaysia,3280496.927
7582,2022,Titanium,Denmark,Malta,1203.829
7583,2022,Titanium,Denmark,Mexico,0.924
7584,2022,Titanium,Denmark,Mongolia,19.547
7585,2022,Titanium,Denmark,Oman,2672.726
7586,2022,Titanium,Denmark,Netherlands,26121.842
7587,2022,Titanium,Denmark,Norway,1246869.125
7588,2022,Titanium,Denmark,Peru,32.886
7589,2022,Titanium,Denmark,Philippines,202530.322
7590,2022,Titanium,Denmark,Poland,1031.344
7591,2022,Titanium,Denmark,Portugal,169.579
7592,2022,Titanium,Denmark,Romania,858680.185
7593,2022,Titanium,Denmark,Saudi Arabia,189.918
7594,2022,Titanium,Denmark,India,547.964
7595,2022,Titanium,Denmark,Singapore,21592.327
7596,2022,Titanium,Denmark,Slovakia,2842.305
7597,2022,Titanium,Denmark,Slovenia,1312.788
7598,2022,Titanium,Denmark,Spain,675.016
7599,2022,Titanium,Denmark,Sweden,281754.444
7600,2022,Titanium,Denmark,Switzerland,87573.93
7601,2022,Titanium,Denmark,United Arab Emirates,13759.314
7602,2022,Titanium,Denmark,Türkiye,22312.644
7603,2022,Titanium,Denmark,Ukraine,77.922
7604,2022,Titanium,Denmark,United Kingdom,105765.951
7605,2022,Titanium,Denmark,USA,397336.458
7606,2022,Titanium,Dominican Rep.,USA,81500.128
7607,2022,Titanium,Dominican Rep.,USA,81500.128
7608,2022,Titanium,Ecuador,Colombia,1298.4
7609,2022,Titanium,Ecuador,United Kingdom,9329.0
7610,2022,Titanium,Estonia,Australia,150079.36
7611,2022,Titanium,Estonia,Belgium,26431.86
7612,2022,Titanium,Estonia,Bulgaria,963.32
7613,2022,Titanium,Estonia,Canada,152087.27
7614,2022,Titanium,Estonia,Cyprus,613420.23
7615,2022,Titanium,Estonia,Czechia,121.95
7616,2022,Titanium,Estonia,Finland,30063.17
7617,2022,Titanium,Estonia,France,60.05
7618,2022,Titanium,Estonia,Germany,107271.64
7619,2022,Titanium,Estonia,Hungary,126.64
7620,2022,Titanium,Estonia,Ireland,76.42
7621,2022,Titanium,Estonia,Italy,17.62
7622,2022,Titanium,Estonia,Jordan,5582.39
7623,2022,Titanium,Estonia,Kyrgyzstan,3539.55
7624,2022,Titanium,Estonia,Latvia,290.36
7625,2022,Titanium,Estonia,Lithuania,46.9
7626,2022,Titanium,Estonia,Poland,930.57
7627,2022,Titanium,Estonia,Portugal,156.57
7628,2022,Titanium,Estonia,Romania,855.89
7629,2022,Titanium,Estonia,Russian Federation,1349178.91
7630,2022,Titanium,Estonia,Slovenia,10572.27
7631,2022,Titanium,Estonia,Spain,103118.46
7632,2022,Titanium,Estonia,Switzerland,73644.73
7633,2022,Titanium,Estonia,United Arab Emirates,899.05
7634,2022,Titanium,Estonia,Ukraine,260862.2
7635,2022,Titanium,Estonia,United Kingdom,395695.14
7636,2022,Titanium,Estonia,USA,318785.16
7637,2022,Titanium,Finland,Brazil,4536.533
7638,2022,Titanium,Finland,Canada,9439.528
7639,2022,Titanium,Finland,China,43.175
7640,2022,Titanium,Finland,Denmark,617.086
7641,2022,Titanium,Finland,Estonia,25494.307
7642,2022,Titanium,Finland,France,527.577
7643,2022,Titanium,Finland,Germany,248793.269
7644,2022,Titanium,Finland,"China, Hong Kong SAR",330.657
7645,2022,Titanium,Finland,Rep. of Korea,33.698
7646,2022,Titanium,Finland,Latvia,37792.862
7647,2022,Titanium,Finland,Malaysia,5038.838
7648,2022,Titanium,Finland,Norway,1669.082
7649,2022,Titanium,Finland,Poland,870.871
7650,2022,Titanium,Finland,Russian Federation,38051.912
7651,2022,Titanium,Finland,Singapore,1.053
7652,2022,Titanium,Finland,Spain,9929.196
7653,2022,Titanium,Finland,Sweden,532859.456
7654,2022,Titanium,Finland,Switzerland,479.137
7655,2022,Titanium,Finland,Thailand,44.228
7656,2022,Titanium,Finland,United Kingdom,448455.502
7657,2022,Titanium,Finland,USA,32890.921
7658,2022,Titanium,Finland,Uruguay,2490.46
7659,2022,Titanium,France,Algeria,13614.866
7660,2022,Titanium,France,Andorra,161.116
7661,2022,Titanium,France,Argentina,125006.35
7662,2022,Titanium,France,Australia,104925.765
7663,2022,Titanium,France,Austria,10008982.921
7664,2022,Titanium,France,Bahamas,84.244
7665,2022,Titanium,France,Bahrain,5530.611
7666,2022,Titanium,France,Belgium,10872986.155
7667,2022,Titanium,France,Bhutan,272.74
7668,2022,Titanium,France,Brazil,3933557.853
7669,2022,Titanium,France,Bulgaria,465330.606
7670,2022,Titanium,France,Belarus,5125.188
7671,2022,Titanium,France,Canada,1595530.844
7672,2022,Titanium,France,Sri Lanka,16247.487
7673,2022,Titanium,France,Chile,1969.201
7674,2022,Titanium,France,China,14599718.938
7675,2022,Titanium,France,Colombia,349111.947
7676,2022,Titanium,France,Dem. Rep. of the Congo,523.365
7677,2022,Titanium,France,Croatia,21593.815
7678,2022,Titanium,France,Cyprus,122682.271
7679,2022,Titanium,France,Czechia,2121560.226
7680,2022,Titanium,France,Denmark,202313.809
7681,2022,Titanium,France,Ecuador,503.357
7682,2022,Titanium,France,El Salvador,1551.141
7683,2022,Titanium,France,Estonia,613932.617
7684,2022,Titanium,France,Finland,43138.137
7685,2022,Titanium,France,French Polynesia,3399.241
7686,2022,Titanium,France,Gabon,25700.705
7687,2022,Titanium,France,Germany,67695610.277
7688,2022,Titanium,France,Greece,81806.083
7689,2022,Titanium,France,Honduras,15296.584
7690,2022,Titanium,France,"China, Hong Kong SAR",414094.525
7691,2022,Titanium,France,Hungary,237128.65
7692,2022,Titanium,France,Indonesia,7760.968
7693,2022,Titanium,France,Ireland,2606731.321
7694,2022,Titanium,France,Israel,1471562.8
7695,2022,Titanium,France,Italy,19107915.95
7696,2022,Titanium,France,Côte d'Ivoire,69.501
7697,2022,Titanium,France,Japan,7994585.136
7698,2022,Titanium,France,Kazakhstan,1968.148
7699,2022,Titanium,France,Jordan,20159.563
7700,2022,Titanium,France,Kenya,7908.395
7701,2022,Titanium,France,Rep. of Korea,2794856.353
7702,2022,Titanium,France,Latvia,151274.648
7703,2022,Titanium,France,Liberia,1547.981
7704,2022,Titanium,France,Lithuania,13731.754
7705,2022,Titanium,France,Luxembourg,17434.273
7706,2022,Titanium,France,Malaysia,944442.46
7707,2022,Titanium,France,Maldives,719.232
7708,2022,Titanium,France,Malta,53326.383
7709,2022,Titanium,France,Mauritius,523603.158
7710,2022,Titanium,France,Mexico,1323820.077
7711,2022,Titanium,France,Rep. of Moldova,1187786.202
7712,2022,Titanium,France,Montenegro,579.177
7713,2022,Titanium,France,Morocco,47687538.88
7714,2022,Titanium,France,Oman,1536.398
7715,2022,Titanium,France,Nepal,484.402
7716,2022,Titanium,France,Netherlands,1626180.877
7717,2022,Titanium,France,New Caledonia,1.053
7718,2022,Titanium,France,New Zealand,28907.238
7719,2022,Titanium,France,Nigeria,1760.697
7720,2022,Titanium,France,Norway,166678.643
7721,2022,Titanium,France,Pakistan,123.207
7722,2022,Titanium,France,Panama,31276.597
7723,2022,Titanium,France,Peru,1772.281
7724,2022,Titanium,France,Philippines,13754.921
7725,2022,Titanium,France,Poland,11474593.89
7726,2022,Titanium,France,Portugal,2379725.628
7727,2022,Titanium,France,Qatar,34047.168
7728,2022,Titanium,France,Romania,1625352.128
7729,2022,Titanium,France,Russian Federation,29097.84
7730,2022,Titanium,France,Saudi Arabia,62936.504
7731,2022,Titanium,France,Senegal,9401.618
7732,2022,Titanium,France,Serbia,3363.437
7733,2022,Titanium,France,Seychelles,168.488
7734,2022,Titanium,France,India,10975182.418
7735,2022,Titanium,France,Singapore,868456.577
7736,2022,Titanium,France,Slovakia,849080.482
7737,2022,Titanium,France,Viet Nam,7038.577
7738,2022,Titanium,France,Slovenia,1087984.571
7739,2022,Titanium,France,South Africa,159374.698
7740,2022,Titanium,France,Spain,13763071.801
7741,2022,Titanium,France,Sweden,1473573.07
7742,2022,Titanium,France,Switzerland,6518027.726
7743,2022,Titanium,France,Thailand,311955.126
7744,2022,Titanium,France,United Arab Emirates,1041119.695
7745,2022,Titanium,France,Tunisia,1860948.592
7746,2022,Titanium,France,Türkiye,10812347.402
7747,2022,Titanium,France,Ukraine,5437.943
7748,2022,Titanium,France,Egypt,332.763
7749,2022,Titanium,France,United Kingdom,57768769.362
7750,2022,Titanium,France,United Rep. of Tanzania,3067.531
7751,2022,Titanium,France,USA,43950007.083
7752,2022,Titanium,France,Burkina Faso,187.443
7753,2022,Titanium,Georgia,Azerbaijan,3.6
7754,2022,Titanium,Estonia,Australia,150079.36
7755,2022,Titanium,Estonia,Belgium,26431.86
7756,2022,Titanium,Estonia,Bulgaria,963.32
7757,2022,Titanium,Estonia,Canada,152087.27
7758,2022,Titanium,Estonia,Cyprus,613420.23
7759,2022,Titanium,Estonia,Czechia,121.95
7760,2022,Titanium,Estonia,Finland,30063.17
7761,2022,Titanium,Estonia,France,60.05
7762,2022,Titanium,Estonia,Germany,107271.64
7763,2022,Titanium,Estonia,Hungary,126.64
7764,2022,Titanium,Estonia,Ireland,76.42
7765,2022,Titanium,Estonia,Italy,17.62
7766,2022,Titanium,Estonia,Jordan,5582.39
7767,2022,Titanium,Estonia,Kyrgyzstan,3539.55
7768,2022,Titanium,Estonia,Latvia,290.36
7769,2022,Titanium,Estonia,Lithuania,46.9
7770,2022,Titanium,Estonia,Poland,930.57
7771,2022,Titanium,Estonia,Portugal,156.57
7772,2022,Titanium,Estonia,Romania,855.89
7773,2022,Titanium,Estonia,Russian Federation,1349178.91
7774,2022,Titanium,Estonia,Slovenia,10572.27
7775,2022,Titanium,Estonia,Spain,103118.46
7776,2022,Titanium,Estonia,Switzerland,73644.73
7777,2022,Titanium,Estonia,United Arab Emirates,899.05
7778,2022,Titanium,Estonia,Ukraine,260862.2
7779,2022,Titanium,Estonia,United Kingdom,395695.14
7780,2022,Titanium,Estonia,USA,318785.16
7781,2022,Titanium,Germany,Albania,1317.248
7782,2022,Titanium,Germany,Algeria,2111.409
7783,2022,Titanium,Germany,Andorra,135305.926
7784,2022,Titanium,Germany,Angola,1357.485
7785,2022,Titanium,Germany,Argentina,534334.623
7786,2022,Titanium,Germany,Australia,3783565.88
7787,2022,Titanium,Germany,Austria,26334855.253
7788,2022,Titanium,Germany,Bahrain,7767.951
7789,2022,Titanium,Germany,Armenia,1458.079
7790,2022,Titanium,Germany,Belgium,12001041.141
7791,2022,Titanium,Germany,Bolivia (Plurinational State of),8399.044
7792,2022,Titanium,Germany,Bosnia Herzegovina,131668.669
7793,2022,Titanium,Germany,Botswana,17247.053
7794,2022,Titanium,Germany,Brazil,7833117.36
7795,2022,Titanium,Germany,Bulgaria,432517.925
7796,2022,Titanium,Germany,Belarus,61748.643
7797,2022,Titanium,Germany,Cambodia,7592.176
7798,2022,Titanium,Germany,Canada,3894494.248
7799,2022,Titanium,Germany,Sri Lanka,7928.901
7800,2022,Titanium,Germany,Chile,545006.025
7801,2022,Titanium,Germany,China,11731443.698
7802,2022,Titanium,Germany,Colombia,371036.12
7803,2022,Titanium,Germany,Costa Rica,6818.134
7804,2022,Titanium,Germany,Croatia,243115.889
7805,2022,Titanium,Germany,Cyprus,155613.144
7806,2022,Titanium,Germany,Czechia,2971208.298
7807,2022,Titanium,Germany,Denmark,1329800.935
7808,2022,Titanium,Germany,Ecuador,7552.998
7809,2022,Titanium,Germany,El Salvador,241576.277
7810,2022,Titanium,Germany,Ethiopia,87581.102
7811,2022,Titanium,Germany,Estonia,2182965.671
7812,2022,Titanium,Germany,Finland,8647020.907
7813,2022,Titanium,Germany,France,142189529.54
7814,2022,Titanium,Germany,French Polynesia,9372.155
7815,2022,Titanium,Germany,Georgia,1903.868
7816,2022,Titanium,Germany,Gibraltar,4632.604
7817,2022,Titanium,Germany,Greece,340376.222
7818,2022,Titanium,Germany,Greenland,45.532
7819,2022,Titanium,Germany,Guatemala,24472.857
7820,2022,Titanium,Germany,Guyana,2459.78
7821,2022,Titanium,Germany,"China, Hong Kong SAR",1189424.029
7822,2022,Titanium,Germany,Hungary,1688836.758
7823,2022,Titanium,Germany,Iceland,195438.716
7824,2022,Titanium,Germany,Indonesia,300720.072
7825,2022,Titanium,Germany,Iran,629496.254
7826,2022,Titanium,Germany,Iraq,92799.268
7827,2022,Titanium,Germany,Ireland,3072270.014
7828,2022,Titanium,Germany,Israel,4228218.58
7829,2022,Titanium,Germany,Italy,38143239.358
7830,2022,Titanium,Germany,Japan,11579880.773
7831,2022,Titanium,Germany,Kazakhstan,62808.582
7832,2022,Titanium,Germany,Jordan,407656.459
7833,2022,Titanium,Germany,Kenya,4880.382
7834,2022,Titanium,Germany,Rep. of Korea,7892595.761
7835,2022,Titanium,Germany,Kuwait,11280.259
7836,2022,Titanium,Germany,Kyrgyzstan,70.945
7837,2022,Titanium,Germany,Lebanon,88331.849
7838,2022,Titanium,Germany,Latvia,1103953.277
7839,2022,Titanium,Germany,Libya,211.776
7840,2022,Titanium,Germany,Lithuania,808009.816
7841,2022,Titanium,Germany,Luxembourg,427025.51
7842,2022,Titanium,Germany,"China, Macao SAR",3453.011
7843,2022,Titanium,Germany,Malaysia,430650.059
7844,2022,Titanium,Germany,Maldives,5097.453
7845,2022,Titanium,Germany,Malta,259544.427
7846,2022,Titanium,Germany,Mauritius,4509.774
7847,2022,Titanium,Germany,Mexico,723427.465
7848,2022,Titanium,Germany,Rep. of Moldova,4763.905
7849,2022,Titanium,Germany,Morocco,91216.241
7850,2022,Titanium,Germany,Oman,10688.344
7851,2022,Titanium,Germany,Nepal,7097.679
7852,2022,Titanium,Germany,Netherlands,11877004.885
7853,2022,Titanium,Germany,New Caledonia,21023.022
7854,2022,Titanium,Germany,New Zealand,32607.18
7855,2022,Titanium,Germany,Nigeria,18636.305
7856,2022,Titanium,Germany,Norway,1066610.781
7857,2022,Titanium,Germany,Pakistan,85172.148
7858,2022,Titanium,Germany,Panama,8150.207
7859,2022,Titanium,Germany,Paraguay,1630.677
7860,2022,Titanium,Germany,Peru,56712.605
7861,2022,Titanium,Germany,Philippines,405810.83
7862,2022,Titanium,Germany,Poland,6734367.424
7863,2022,Titanium,Germany,Portugal,1759320.11
7864,2022,Titanium,Germany,Qatar,99885.299
7865,2022,Titanium,Germany,Romania,1960585.847
7866,2022,Titanium,Germany,Russian Federation,1342294.672
7867,2022,Titanium,Germany,Rwanda,6175.394
7868,2022,Titanium,Germany,Saudi Arabia,423531.202
7869,2022,Titanium,Germany,Serbia,762883.487
7870,2022,Titanium,Germany,India,6009283.869
7871,2022,Titanium,Germany,Singapore,2400566.765
7872,2022,Titanium,Germany,Slovakia,1499504.609
7873,2022,Titanium,Germany,Viet Nam,443782.301
7874,2022,Titanium,Germany,Slovenia,1826871.42
7875,2022,Titanium,Germany,South Africa,499664.743
7876,2022,Titanium,Germany,Zimbabwe,2117.762
7877,2022,Titanium,Germany,Spain,17729877.214
7878,2022,Titanium,Germany,Sweden,8252015.958
7879,2022,Titanium,Germany,Switzerland,52722630.199
